epoch,iteration,train/loss,train/acc,train/acc_cls,train/mean_iu,train/fwavacc,valid/loss,valid/acc,valid/acc_cls,valid/mean_iu,valid/fwavacc,elapsed_time
0,0,,,,,,4208.363912309919,9.836256980895996,0.0001756474460874285,0,0,8.963901
0,0,11517.236328125,-81.70600891113281,-0.8170600891113281,0.0,0.0,,,,,,9.171361
0,1,10689.384765625,-74.01879119873047,-0.7401879119873047,0.0,0.0,,,,,,9.182442
0,2,12954.240234375,-77.34578704833984,-0.7734578704833984,0.0,0.0,,,,,,9.191249
0,3,11348.6103515625,-33.28957748413086,-0.3328957748413086,0.0,0.0,,,,,,9.200028
0,4,8511.998046875,-71.43733978271484,-0.7143733978271485,0.0,0.0,,,,,,9.208985
0,5,38518.78515625,-147.21121215820312,-1.4721121215820312,0.0,0.0,,,,,,9.21882
0,6,22325.84375,-128.2411346435547,-1.2824113464355469,0.0,0.0,,,,,,9.227437
0,7,21096.623046875,-84.69754791259766,-0.8469754791259766,0.0,0.0,,,,,,9.235894
0,8,7722.48388671875,-67.31432342529297,-0.6731432342529297,0.0,0.0,,,,,,9.24422
0,9,25871.4609375,-136.29931640625,-1.3629931640625,0.0,0.0,,,,,,9.253485
0,10,30258.451171875,-145.3072967529297,-1.4530729675292968,0.0,0.0,,,,,,9.261816
0,11,5003.31201171875,8.905439376831055,0.08905439376831055,0.0,0.0,,,,,,9.270055
0,12,11119.62109375,-45.45022201538086,-0.4545022201538086,0.0,0.0,,,,,,9.278309
0,13,33257.03515625,-148.0848846435547,-1.480848846435547,0.0,0.0,,,,,,9.288052
0,14,11672.5107421875,-72.1176986694336,-0.7211769866943359,0.0,0.0,,,,,,9.298281
0,15,25834.341796875,-130.68577575683594,-1.3068577575683593,0.0,0.0,,,,,,9.306518
0,16,4408.48779296875,-44.60157012939453,-0.4460157012939453,0.0,0.0,,,,,,9.314739
0,17,13128.337890625,-89.73238372802734,-0.8973238372802734,0.0,0.0,,,,,,9.323765
0,18,856.7068481445312,6.9957146644592285,0.06995714664459228,0.0,0.0,,,,,,9.332202
0,19,9564.1328125,-75.62555694580078,-0.7562555694580078,0.0,0.0,,,,,,9.340628
0,20,16872.556640625,-104.81452178955078,-1.0481452178955077,0.0,0.0,,,,,,9.349072
0,21,16409.951171875,-107.63609313964844,-1.0763609313964844,0.0,0.0,,,,,,9.35838
0,22,6444.201171875,-57.27521514892578,-0.5727521514892578,0.0,0.0,,,,,,9.366925
0,23,32228.318359375,-153.75244140625,-1.5375244140625,0.0,0.0,,,,,,9.375321
0,24,5324.7607421875,-1.279274821281433,-0.012792748212814332,0.0,0.0,,,,,,9.383743
0,25,12850.662109375,-92.65291595458984,-0.9265291595458984,0.0,0.0,,,,,,9.393945
0,26,17812.63671875,-106.06417846679688,-1.0606417846679688,0.0,0.0,,,,,,9.402919
0,27,22516.541015625,-129.20042419433594,-1.2920042419433593,0.0,0.0,,,,,,9.411422
0,28,15036.255859375,-96.01211547851562,-0.9601211547851562,0.0,0.0,,,,,,9.419813
0,29,16284.1650390625,-107.09626007080078,-1.0709626007080078,0.0,0.0,,,,,,9.428901
0,30,16648.943359375,-100.56800079345703,-1.0056800079345702,0.0,0.0,,,,,,9.437209
0,31,28451.546875,-143.97979736328125,-1.4397979736328126,0.0,0.0,,,,,,9.445598
0,32,5141.3544921875,-46.838260650634766,-0.46838260650634767,0.0,0.0,,,,,,9.45388
0,33,16892.97265625,-61.482173919677734,-0.6148217391967773,0.0,0.0,,,,,,9.463008
0,34,4141.3134765625,-16.26569366455078,-0.16265693664550782,0.0,0.0,,,,,,9.473463
0,35,31551.037109375,-147.24916076660156,-1.4724916076660157,0.0,0.0,,,,,,9.481691
0,36,7078.33251953125,-49.53034591674805,-0.4953034591674805,0.0,0.0,,,,,,9.489976
0,37,50759.66796875,-191.23814392089844,-1.9123814392089844,0.0,0.0,,,,,,9.499697
0,38,13767.2451171875,-82.4551773071289,-0.824551773071289,0.0,0.0,,,,,,9.508006
0,39,14524.4453125,-97.6663589477539,-0.9766635894775391,0.0,0.0,,,,,,9.5163
0,40,25021.16796875,-125.94129180908203,-1.2594129180908202,0.0,0.0,,,,,,9.525302
0,41,14663.5791015625,-101.1867446899414,-1.011867446899414,0.0,0.0,,,,,,9.534392
0,42,13874.09765625,-90.69379425048828,-0.9069379425048828,0.0,0.0,,,,,,9.543089
0,43,18721.5,-76.6310043334961,-0.7663100433349609,0.0,0.0,,,,,,9.551809
0,44,7598.67041015625,-66.06817626953125,-0.6606817626953125,0.0,0.0,,,,,,9.560393
0,45,35050.25390625,-161.55320739746094,-1.6155320739746093,0.0,0.0,,,,,,9.568954
0,46,3590.3427734375,-3.886141777038574,-0.038861417770385744,0.0,0.0,,,,,,9.577359
0,47,5208.8681640625,-18.937740325927734,-0.18937740325927735,0.0,0.0,,,,,,9.585673
0,48,18141.328125,-113.69347381591797,-1.1369347381591797,0.0,0.0,,,,,,9.594267
0,49,10293.419921875,-77.93197631835938,-0.7793197631835938,0.0,0.0,,,,,,9.60343
0,50,13887.6767578125,-93.4156265258789,-0.934156265258789,0.0,0.0,,,,,,9.611934
0,51,4546.91015625,5.842799663543701,0.05842799663543701,0.0,0.0,,,,,,9.620581
0,52,14711.5693359375,-97.85517883300781,-0.9785517883300782,0.0,0.0,,,,,,9.628974
0,53,3556.875244140625,9.987537384033203,0.09987537384033203,0.0,0.0,,,,,,9.639733
0,54,15145.703125,-55.27467346191406,-0.5527467346191406,0.0,0.0,,,,,,9.648113
0,55,24400.453125,-112.07936096191406,-1.1207936096191407,0.0,0.0,,,,,,9.6565
0,56,7270.47021484375,-12.909530639648438,-0.12909530639648437,0.0,0.0,,,,,,9.664806
0,57,28823.642578125,-121.38815307617188,-1.2138815307617188,0.0,0.0,,,,,,9.673156
