epoch,iteration,train/loss,train/acc,train/acc_cls,train/mean_iu,train/fwavacc,valid/loss,valid/acc,valid/acc_cls,valid/mean_iu,valid/fwavacc,elapsed_time
0,0,,,,,,5534.1377485969315,71.32283782958984,0.0059935157839991465,0,0,6.891839
0,0,4869.38134765625,-49.97346496582031,-0.49973464965820313,0.0,0.0,,,,,,7.093263
0,1,70426.953125,-262.0909423828125,-2.620909423828125,0.0,0.0,,,,,,7.099937
0,2,4032.26171875,-5.882533073425293,-0.05882533073425293,0.0,0.0,,,,,,7.105561
0,3,16568.23046875,-126.16544342041016,-1.2616544342041016,0.0,0.0,,,,,,7.111347
0,4,91351.5078125,-309.12408447265625,-3.0912408447265625,0.0,0.0,,,,,,7.116986
0,5,21090.001953125,-63.24238204956055,-0.6324238204956054,0.0,0.0,,,,,,7.122026
0,6,3112.12841796875,1.399530291557312,0.01399530291557312,0.0,0.0,,,,,,7.127691
0,7,35883.8671875,-193.55445861816406,-1.9355445861816407,0.0,0.0,,,,,,7.133095
0,8,561.106689453125,21.975025177001953,0.21975025177001953,0.0,0.0,,,,,,7.138229
0,9,801.92236328125,18.600067138671875,0.18600067138671875,0.0,0.0,,,,,,7.142933
0,10,32732.546875,-186.05270385742188,-1.8605270385742188,0.0,0.0,,,,,,7.14808
0,11,4652.921875,30.67424774169922,0.3067424774169922,0.0,0.0,,,,,,7.153532
0,12,9689.091796875,-59.1500244140625,-0.591500244140625,0.0,0.0,,,,,,7.158492
0,13,9170.099609375,-86.8354721069336,-0.868354721069336,0.0,0.0,,,,,,7.163772
0,14,13133.451171875,-109.22925567626953,-1.0922925567626953,0.0,0.0,,,,,,7.168362
0,15,6372.90380859375,-50.11162185668945,-0.5011162185668945,0.0,0.0,,,,,,7.173706
0,16,56166.2265625,-248.05250549316406,-2.4805250549316407,0.0,0.0,,,,,,7.178555
0,17,9997.259765625,-47.441471099853516,-0.47441471099853516,0.0,0.0,,,,,,7.183405
0,18,4935.7451171875,-26.643081665039062,-0.26643081665039064,0.0,0.0,,,,,,7.187963
0,19,79226.796875,-286.7748107910156,-2.867748107910156,0.0,0.0,,,,,,7.192834
0,20,1925.69775390625,35.10208511352539,0.3510208511352539,0.0,0.0,,,,,,7.197513
0,21,6270.873046875,-7.475146293640137,-0.07475146293640136,0.0,0.0,,,,,,7.20273
0,22,36438.4765625,-186.67910766601562,-1.8667910766601563,0.0,0.0,,,,,,7.207304
0,23,2351.651611328125,65.88441467285156,0.6588441467285157,0.0,0.0,,,,,,7.212509
0,24,4686.1328125,-60.22709655761719,-0.6022709655761719,0.0,0.0,,,,,,7.217364
0,25,51112.109375,-227.07301330566406,-2.2707301330566407,0.0,0.0,,,,,,7.222223
0,26,4884.63720703125,92.61725616455078,0.9261725616455078,0.0,0.0,,,,,,7.22695
0,27,14998.0869140625,-107.56360626220703,-1.0756360626220702,0.0,0.0,,,,,,7.232239
0,28,1530.5303955078125,19.71302032470703,0.1971302032470703,0.0,0.0,,,,,,7.237693
0,29,2867.667236328125,-8.3093900680542,-0.083093900680542,0.0,0.0,,,,,,7.243022
0,30,12789.029296875,-110.96299743652344,-1.1096299743652345,0.0,0.0,,,,,,7.248102
0,31,93091.5546875,-315.4413146972656,-3.154413146972656,0.0,0.0,,,,,,7.253468
0,32,25060.302734375,-151.8399200439453,-1.518399200439453,0.0,0.0,,,,,,7.258776
0,33,11738.0966796875,-20.287961959838867,-0.20287961959838868,0.0,0.0,,,,,,7.263511
0,34,42035.78125,-213.52481079101562,-2.135248107910156,0.0,0.0,,,,,,7.268487
0,35,19232.29296875,-132.55282592773438,-1.3255282592773439,0.0,0.0,,,,,,7.273757
0,36,10951.296875,-51.25261688232422,-0.5125261688232422,0.0,0.0,,,,,,7.278915
0,37,11656.8349609375,-101.72000885009766,-1.0172000885009767,0.0,0.0,,,,,,7.283993
0,38,2801.656005859375,-40.356868743896484,-0.40356868743896485,0.0,0.0,,,,,,7.288657
0,39,22478.060546875,-124.60333251953125,-1.2460333251953124,0.0,0.0,,,,,,7.293894
0,40,65078.16015625,-264.39599609375,-2.6439599609375,0.0,0.0,,,,,,7.298932
0,41,13999.0439453125,-84.570556640625,-0.84570556640625,0.0,0.0,,,,,,7.304987
0,42,30992.681640625,-126.50033569335938,-1.2650033569335937,0.0,0.0,,,,,,7.309877
0,43,6923.716796875,108.4164047241211,1.0841640472412108,0.0,0.0,,,,,,7.314831
0,44,7201.234375,-24.725191116333008,-0.2472519111633301,0.0,0.0,,,,,,7.320244
0,45,5690.91015625,-26.959054946899414,-0.26959054946899413,0.0,0.0,,,,,,7.324917
0,46,9137.3056640625,-92.46666717529297,-0.9246666717529297,0.0,0.0,,,,,,7.329953
0,47,1522.7799072265625,54.787513732910156,0.5478751373291015,0.0,0.0,,,,,,7.335227
0,48,4234.689453125,39.32575988769531,0.3932575988769531,0.0,0.0,,,,,,7.340419
0,49,7155.443359375,-73.92739868164062,-0.7392739868164062,0.0,0.0,,,,,,7.345515
0,50,14613.6904296875,-98.76520538330078,-0.9876520538330078,0.0,0.0,,,,,,7.350251
0,51,30336.890625,-183.97000122070312,-1.8397000122070313,0.0,0.0,,,,,,7.355553
0,52,21192.43359375,-148.21731567382812,-1.4821731567382812,0.0,0.0,,,,,,7.360657
0,53,13134.048828125,-112.94947814941406,-1.1294947814941407,0.0,0.0,,,,,,7.365387
0,54,6174.0771484375,11.116308212280273,0.11116308212280274,0.0,0.0,,,,,,7.369951
0,55,23056.634765625,-155.41241455078125,-1.5541241455078125,0.0,0.0,,,,,,7.375046
0,56,1857.4942626953125,50.7639045715332,0.507639045715332,0.0,0.0,,,,,,7.379711
0,57,2019.9017333984375,-0.437341570854187,-0.00437341570854187,0.0,0.0,,,,,,7.384468
0,58,27557.115234375,-174.66995239257812,-1.7466995239257812,0.0,0.0,,,,,,7.389063
0,59,7914.4736328125,-57.635807037353516,-0.5763580703735351,0.0,0.0,,,,,,7.394131
0,60,42682.54296875,-219.92835998535156,-2.1992835998535156,0.0,0.0,,,,,,7.398712
0,61,3669.175537109375,-47.7102165222168,-0.477102165222168,0.0,0.0,,,,,,7.403341
0,62,8695.6376953125,-81.7519760131836,-0.8175197601318359,0.0,0.0,,,,,,7.410047
0,63,45699.39453125,-227.01856994628906,-2.270185699462891,0.0,0.0,,,,,,7.415604
0,64,2704.3427734375,5.114855766296387,0.05114855766296387,0.0,0.0,,,,,,7.42066
0,65,25141.14453125,-116.6259536743164,-1.166259536743164,0.0,0.0,,,,,,7.425767
0,66,66998.3203125,-261.34234619140625,-2.6134234619140626,0.0,0.0,,,,,,7.430826
0,67,7936.0302734375,-67.76054382324219,-0.6776054382324219,0.0,0.0,,,,,,7.436329
0,68,19486.693359375,-84.52642059326172,-0.8452642059326172,0.0,0.0,,,,,,7.441577
0,69,5676.88525390625,-67.94906616210938,-0.6794906616210937,0.0,0.0,,,,,,7.446682
0,70,29573.560546875,-151.62957763671875,-1.5162957763671876,0.0,0.0,,,,,,7.451556
0,71,18025.36328125,-58.92789077758789,-0.5892789077758789,0.0,0.0,,,,,,7.456894
0,72,40157.0390625,-194.88099670410156,-1.9488099670410157,0.0,0.0,,,,,,7.462044
0,73,15399.6337890625,-125.03285217285156,-1.2503285217285156,0.0,0.0,,,,,,7.467034
0,74,6681.9853515625,-32.280982971191406,-0.3228098297119141,0.0,0.0,,,,,,7.472167
0,75,21319.271484375,-150.5586700439453,-1.5055867004394532,0.0,0.0,,,,,,7.477499
0,76,6672.64697265625,-3.7663636207580566,-0.037663636207580564,0.0,0.0,,,,,,7.482569
0,77,3510.004638671875,-26.79831314086914,-0.2679831314086914,0.0,0.0,,,,,,7.487914
0,78,989.5361938476562,-19.266300201416016,-0.19266300201416015,0.0,0.0,,,,,,7.492781
0,79,73230.5078125,-274.70025634765625,-2.7470025634765625,0.0,0.0,,,,,,7.497978
0,80,4700.06640625,-42.01370620727539,-0.4201370620727539,0.0,0.0,,,,,,7.503144
0,81,61184.015625,-231.9413299560547,-2.319413299560547,0.0,0.0,,,,,,7.508487
0,82,3213.650146484375,-44.0361442565918,-0.44036144256591797,0.0,0.0,,,,,,7.51429
0,83,4335.576171875,41.48830032348633,0.41488300323486327,0.0,0.0,,,,,,7.519492
0,84,32843.859375,-192.90162658691406,-1.9290162658691405,0.0,0.0,,,,,,7.524733
0,85,6987.08056640625,-77.53323364257812,-0.7753323364257813,0.0,0.0,,,,,,7.529682
0,86,6318.685546875,4.834737777709961,0.04834737777709961,0.0,0.0,,,,,,7.534286
0,87,9647.2548828125,-70.72103118896484,-0.7072103118896484,0.0,0.0,,,,,,7.539406
0,88,3510.609130859375,-34.450286865234375,-0.34450286865234375,0.0,0.0,,,,,,7.544508
0,89,40400.58203125,-214.49073791503906,-2.1449073791503905,0.0,0.0,,,,,,7.549237
0,90,47176.20703125,-221.98094177246094,-2.2198094177246093,0.0,0.0,,,,,,7.553806
0,91,1694.9931640625,47.70657730102539,0.4770657730102539,0.0,0.0,,,,,,7.559653
0,92,2972.057861328125,-43.57613754272461,-0.4357613754272461,0.0,0.0,,,,,,7.566332
0,93,2549.318115234375,-30.035879135131836,-0.3003587913513184,0.0,0.0,,,,,,7.572717
0,94,31375.587890625,-187.83294677734375,-1.8783294677734375,0.0,0.0,,,,,,7.579276
0,95,24671.458984375,-162.93275451660156,-1.6293275451660156,0.0,0.0,,,,,,7.586066
0,96,51421.88671875,-212.6184844970703,-2.126184844970703,0.0,0.0,,,,,,7.592584
0,97,3910.67431640625,24.559410095214844,0.24559410095214843,0.0,0.0,,,,,,7.597165
0,98,16471.75,-90.3244400024414,-0.9032444000244141,0.0,0.0,,,,,,7.601675
0,99,4094.183837890625,45.187435150146484,0.4518743515014648,0.0,0.0,,,,,,7.607274
0,100,2274.359619140625,-37.87181854248047,-0.3787181854248047,0.0,0.0,,,,,,7.613921
0,101,52085.71875,-239.8566131591797,-2.3985661315917968,0.0,0.0,,,,,,7.621247
0,102,6890.94873046875,-70.80999755859375,-0.7080999755859375,0.0,0.0,,,,,,7.627996
0,103,19935.37890625,-121.63695526123047,-1.2163695526123046,0.0,0.0,,,,,,7.635027
0,104,7430.71337890625,-64.03778076171875,-0.6403778076171875,0.0,0.0,,,,,,7.641327
0,105,11944.37109375,-85.97013092041016,-0.8597013092041016,0.0,0.0,,,,,,7.646156
0,106,8925.8310546875,-30.361379623413086,-0.3036137962341309,0.0,0.0,,,,,,7.65091
0,107,7632.9033203125,-2.366485595703125,-0.02366485595703125,0.0,0.0,,,,,,7.655899
0,108,29736.353515625,-170.53591918945312,-1.7053591918945312,0.0,0.0,,,,,,7.660662
0,109,19337.638671875,-88.3894271850586,-0.8838942718505859,0.0,0.0,,,,,,7.665373
0,110,13025.556640625,-59.054988861083984,-0.5905498886108398,0.0,0.0,,,,,,7.670051
0,111,39390.09375,-202.11402893066406,-2.021140289306641,0.0,0.0,,,,,,7.674921
0,112,48730.34765625,-214.62489318847656,-2.1462489318847657,0.0,0.0,,,,,,7.679048
0,113,15235.0771484375,-53.75508499145508,-0.5375508499145508,0.0,0.0,,,,,,7.684181
0,114,4352.86572265625,28.156875610351562,0.2815687561035156,0.0,0.0,,,,,,7.688767
0,115,10774.6669921875,-99.39945220947266,-0.9939945220947266,0.0,0.0,,,,,,7.693715
0,116,74252.6015625,-278.8706359863281,-2.7887063598632813,0.0,0.0,,,,,,7.698656
0,117,18022.451171875,-129.31610107421875,-1.2931610107421876,0.0,0.0,,,,,,7.70346
0,118,16500.52734375,-86.2646255493164,-0.8626462554931641,0.0,0.0,,,,,,7.709472
0,119,5664.80908203125,-46.306270599365234,-0.46306270599365235,0.0,0.0,,,,,,7.715147
0,120,31298.919921875,-167.3486785888672,-1.673486785888672,0.0,0.0,,,,,,7.720772
0,121,8184.5302734375,-12.534085273742676,-0.12534085273742676,0.0,0.0,,,,,,7.725614
0,122,4073.956787109375,-44.969120025634766,-0.4496912002563477,0.0,0.0,,,,,,7.730267
0,123,5320.11083984375,92.3385009765625,0.923385009765625,0.0,0.0,,,,,,7.734363
0,124,46292.9609375,-198.14845275878906,-1.9814845275878907,0.0,0.0,,,,,,7.739122
0,125,2491.4091796875,58.0001106262207,0.580001106262207,0.0,0.0,,,,,,7.743854
0,126,170.2209930419922,10.709959030151367,0.10709959030151367,0.0,0.0,,,,,,7.749094
0,127,6366.6552734375,22.013235092163086,0.22013235092163086,0.0,0.0,,,,,,7.754244
0,128,22949.79296875,-83.1797103881836,-0.8317971038818359,0.0,0.0,,,,,,7.758946
0,129,22303.177734375,-120.87135314941406,-1.2087135314941406,0.0,0.0,,,,,,7.763512
0,130,39036.78125,-210.58323669433594,-2.105832366943359,0.0,0.0,,,,,,7.76809
0,131,13668.958984375,-109.12260437011719,-1.0912260437011718,0.0,0.0,,,,,,7.773119
0,132,25399.134765625,-166.8841094970703,-1.668841094970703,0.0,0.0,,,,,,7.777738
0,133,24436.669921875,-88.76669311523438,-0.8876669311523437,0.0,0.0,,,,,,7.7824
0,134,25172.078125,-120.44184875488281,-1.2044184875488282,0.0,0.0,,,,,,7.786923
0,135,68179.1484375,-269.2597961425781,-2.6925979614257813,0.0,0.0,,,,,,7.791826
0,136,7790.45166015625,-52.93528366088867,-0.5293528366088868,0.0,0.0,,,,,,7.796482
