epoch,iteration,train/loss,train/acc,train/acc_cls,train/mean_iu,train/fwavacc,valid/loss,valid/acc,valid/acc_cls,valid/mean_iu,valid/fwavacc,elapsed_time
0,0,,,,,,10117.287145379902,14.091842651367188,0.00025164004734584266,0,0,8.031376
0,0,32356.09765625,-117.5024185180664,-1.175024185180664,0.0,0.0,,,,,,8.259142
0,1,3604.55126953125,-30.860614776611328,-0.3086061477661133,0.0,0.0,,,,,,8.266075
0,2,45820.03515625,-158.35704040527344,-1.5835704040527343,0.0,0.0,,,,,,8.271384
0,3,55672.2734375,-111.72294616699219,-1.1172294616699219,0.0,0.0,,,,,,8.276676
0,4,92547.2578125,-216.68734741210938,-2.1668734741210938,0.0,0.0,,,,,,8.281613
0,5,57035.86328125,-147.70428466796875,-1.4770428466796874,0.0,0.0,,,,,,8.286523
0,6,59042.57421875,-176.29629516601562,-1.7629629516601562,0.0,0.0,,,,,,8.291271
0,7,13996.2568359375,-72.88792419433594,-0.7288792419433594,0.0,0.0,,,,,,8.296091
0,8,18252.572265625,-51.68263626098633,-0.5168263626098633,0.0,0.0,,,,,,8.300924
0,9,53741.43359375,-112.11927032470703,-1.1211927032470703,0.0,0.0,,,,,,8.306086
0,10,53653.98828125,-168.37245178222656,-1.6837245178222657,0.0,0.0,,,,,,8.311321
0,11,177586.890625,-300.15447998046875,-3.0015447998046874,0.0,0.0,,,,,,8.316696
0,12,66913.359375,-136.4687957763672,-1.364687957763672,0.0,0.0,,,,,,8.322306
0,13,45618.99609375,-138.2795867919922,-1.382795867919922,0.0,0.0,,,,,,8.327689
0,14,15460.208984375,-1.649570107460022,-0.01649570107460022,0.0,0.0,,,,,,8.332903
0,15,96081.671875,-201.0229949951172,-2.0102299499511718,0.0,0.0,,,,,,8.338181
0,16,21997.734375,-29.314159393310547,-0.29314159393310546,0.0,0.0,,,,,,8.343624
0,17,19193.654296875,-93.13960266113281,-0.9313960266113281,0.0,0.0,,,,,,8.349137
0,18,134567.703125,-269.3336486816406,-2.6933364868164062,0.0,0.0,,,,,,8.354668
0,19,22701.736328125,-101.20054626464844,-1.0120054626464843,0.0,0.0,,,,,,8.360073
0,20,54087.66015625,-123.3883056640625,-1.233883056640625,0.0,0.0,,,,,,8.36636
0,21,96267.84375,-219.4239044189453,-2.194239044189453,0.0,0.0,,,,,,8.372014
0,22,68060.625,-178.52915954589844,-1.7852915954589843,0.0,0.0,,,,,,8.37844
0,23,66849.84375,-164.52430725097656,-1.6452430725097655,0.0,0.0,,,,,,8.386903
0,24,43045.1875,-117.26921844482422,-1.172692184448242,0.0,0.0,,,,,,8.393649
0,25,125325.4453125,-258.2541809082031,-2.582541809082031,0.0,0.0,,,,,,8.398873
0,26,30190.62109375,-113.48872375488281,-1.1348872375488281,0.0,0.0,,,,,,8.404291
0,27,51117.24609375,-161.99143981933594,-1.6199143981933595,0.0,0.0,,,,,,8.409139
0,28,19007.08984375,-77.14675903320312,-0.7714675903320313,0.0,0.0,,,,,,8.414334
0,29,106039.75,-203.7947998046875,-2.037947998046875,0.0,0.0,,,,,,8.419299
0,30,114457.7890625,-218.08799743652344,-2.1808799743652343,0.0,0.0,,,,,,8.42418
0,31,17816.783203125,-54.71281433105469,-0.5471281433105468,0.0,0.0,,,,,,8.4291
0,32,81496.203125,-204.76400756835938,-2.047640075683594,0.0,0.0,,,,,,8.433929
0,33,80271.359375,-204.02708435058594,-2.0402708435058594,0.0,0.0,,,,,,8.438667
0,34,8906.943359375,-2.230625867843628,-0.02230625867843628,0.0,0.0,,,,,,8.443214
0,35,7279.626953125,-45.375572204589844,-0.4537557220458984,0.0,0.0,,,,,,8.447929
0,36,89168.453125,-201.1683807373047,-2.0116838073730468,0.0,0.0,,,,,,8.452721
0,37,87976.109375,-215.67379760742188,-2.156737976074219,0.0,0.0,,,,,,8.457483
0,38,38699.1328125,-67.7372817993164,-0.6773728179931641,0.0,0.0,,,,,,8.462211
0,39,36523.875,-105.49613189697266,-1.0549613189697267,0.0,0.0,,,,,,8.467627
0,40,86094.4921875,-179.32212829589844,-1.7932212829589844,0.0,0.0,,,,,,8.472538
0,41,131848.328125,-251.97207641601562,-2.5197207641601564,0.0,0.0,,,,,,8.477387
0,42,87445.421875,-185.06227111816406,-1.8506227111816407,0.0,0.0,,,,,,8.482165
0,43,25982.302734375,-39.551883697509766,-0.39551883697509765,0.0,0.0,,,,,,8.487078
0,44,47798.09375,-111.2008056640625,-1.112008056640625,0.0,0.0,,,,,,8.491899
0,45,163433.3125,-285.50030517578125,-2.8550030517578127,0.0,0.0,,,,,,8.496784
0,46,235.4605255126953,8.738046646118164,0.08738046646118164,0.0,0.0,,,,,,8.505804
0,47,35055.19921875,-128.0883026123047,-1.2808830261230468,0.0,0.0,,,,,,8.511521
0,48,10235.60546875,-64.2181396484375,-0.642181396484375,0.0,0.0,,,,,,8.517066
0,49,103171.171875,-223.2406463623047,-2.2324064636230467,0.0,0.0,,,,,,8.522988
0,50,146756.359375,-264.3521728515625,-2.643521728515625,0.0,0.0,,,,,,8.53057
0,51,134752.265625,-267.86114501953125,-2.6786114501953127,0.0,0.0,,,,,,8.537066
0,52,6100.34619140625,-41.27328109741211,-0.41273281097412107,0.0,0.0,,,,,,8.543983
0,53,14109.044921875,-74.49394226074219,-0.7449394226074219,0.0,0.0,,,,,,8.550899
