epoch,iteration,train/loss,train/acc,train/acc_cls,train/mean_iu,train/fwavacc,valid/loss,valid/acc,valid/acc_cls,valid/mean_iu,valid/fwavacc,elapsed_time
0,0,,,,,,4208.363912309919,9.836256980895996,0.0001756474460874285,0,0,9.377383
0,0,7012.9501953125,-44.017696380615234,-0.44017696380615234,0.0,0.0,,,,,,9.617682
0,1,4875.912109375,7.748678207397461,0.07748678207397461,0.0,0.0,,,,,,9.628509
0,2,16154.720703125,-81.23463439941406,-0.8123463439941406,0.0,0.0,,,,,,9.639776
0,3,4953.00146484375,-24.05771827697754,-0.24057718276977538,0.0,0.0,,,,,,9.650635
0,4,12777.623046875,-80.27787780761719,-0.8027787780761719,0.0,0.0,,,,,,9.660408
0,5,37017.203125,-155.40985107421875,-1.5540985107421874,0.0,0.0,,,,,,9.668882
0,6,11477.7578125,-84.03784942626953,-0.8403784942626953,0.0,0.0,,,,,,9.67813
0,7,15596.2275390625,-104.33234405517578,-1.0433234405517577,0.0,0.0,,,,,,9.686538
0,8,9302.443359375,-75.94949340820312,-0.7594949340820313,0.0,0.0,,,,,,9.694888
0,9,37885.0859375,-162.15968322753906,-1.6215968322753906,0.0,0.0,,,,,,9.704319
0,10,6250.27294921875,-22.829410552978516,-0.22829410552978516,0.0,0.0,,,,,,9.713352
0,11,12605.02734375,-92.29228973388672,-0.9229228973388672,0.0,0.0,,,,,,9.724159
0,12,7998.92333984375,-27.876880645751953,-0.27876880645751956,0.0,0.0,,,,,,9.735562
0,13,46408.71875,-168.36473083496094,-1.6836473083496093,0.0,0.0,,,,,,9.745568
0,14,14906.4609375,-59.4375,-0.594375,0.0,0.0,,,,,,9.754535
0,15,5958.72509765625,-56.75082015991211,-0.5675082015991211,0.0,0.0,,,,,,9.763319
0,16,20693.09375,-111.8144760131836,-1.118144760131836,0.0,0.0,,,,,,9.771962
0,17,50128.62109375,-187.14947509765625,-1.8714947509765625,0.0,0.0,,,,,,9.782017
